,satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
10945,0.16,0.94,4,261,6,0,0,0,Technical,Low
10946,0.83,0.99,5,132,3,0,0,0,Technical,Low
10947,0.69,0.53,3,153,3,0,0,0,Technical,Low
10948,0.82,0.53,3,147,3,1,0,0,Technical,Low
10949,0.88,0.72,5,244,2,0,0,0,Technical,Low
10950,0.31,0.42,4,108,4,0,0,0,Technical,Low
10951,0.83,0.49,4,218,2,0,0,0,Technical,Low
10952,0.94,0.52,5,133,3,0,0,0,Support,Low
10953,0.65,0.79,5,233,3,0,0,0,Support,Low
10954,0.6,0.6,4,147,3,0,0,0,Support,Low
10955,0.52,0.43,3,176,3,0,0,0,Support,Low
10956,0.66,0.89,4,169,4,0,0,0,Support,Low
10957,0.87,0.87,4,144,3,0,0,0,Support,Low
10958,0.2,0.99,5,151,3,1,0,0,Support,Low
10959,0.63,0.91,4,252,3,1,0,0,Support,Medium
10960,0.69,0.98,4,180,3,0,0,0,Support,Medium
10961,0.48,0.61,3,251,3,0,0,0,Support,Medium
10962,0.8,0.8,4,263,4,0,0,0,Support,Medium
10963,0.89,0.74,5,260,6,0,0,0,Technical,Medium
10964,0.67,0.63,3,227,3,0,0,0,Technical,Medium
10965,0.37,0.86,6,260,3,0,0,0,Technical,Medium
10966,0.93,0.61,5,158,3,0,0,0,Management,Medium
10967,0.69,0.52,3,186,3,0,0,0,IT,Medium
10968,0.16,0.61,4,171,6,0,0,0,IT,Medium
10969,0.81,0.55,3,199,2,1,0,0,IT,Medium
10970,0.97,0.63,5,258,2,0,0,0,IT,Medium
10971,0.77,0.59,4,273,2,0,0,0,IT,High
10972,0.75,0.78,2,259,3,0,0,0,Product Management,Low
10973,0.88,0.82,3,265,3,0,0,0,Product Management,Medium
10974,0.43,0.51,5,168,4,0,0,0,Product Management,Medium
10975,0.99,0.99,4,163,4,0,0,0,Product Management,Medium
10976,0.59,0.65,5,265,3,0,0,0,IT,Medium
10977,0.89,0.71,4,190,3,0,0,0,Research and Development,Low
10978,0.54,0.73,3,157,3,0,0,0,Research and Development,Low
10979,0.32,0.86,4,266,4,0,0,0,Research and Development,Low
10980,0.17,0.55,6,240,6,0,0,0,Research and Development,Low
10981,0.78,0.55,3,143,3,0,0,0,Research and Development,Low
10982,0.73,0.68,3,121,5,0,0,0,Research and Development,Low
10983,0.65,0.76,2,170,5,0,0,0,IT,Low
10984,0.8,0.71,4,161,4,0,0,0,IT,Low
10985,0.61,0.86,3,239,3,0,0,0,IT,Low
10986,0.67,0.49,3,224,3,0,0,0,IT,Low
10987,0.63,0.57,3,242,3,0,0,0,Product Management,Low
10988,0.51,0.58,4,140,2,1,0,0,Product Management,Low
10989,0.82,0.59,5,170,3,0,0,0,Product Management,Low
10990,0.79,0.67,5,156,2,0,0,0,Product Management,Low
10991,0.49,0.6,2,113,5,0,0,0,IT,Low
10992,0.7,0.59,3,138,3,0,0,0,Research and Development,Low
10993,0.13,0.5,3,137,5,0,0,0,Research and Development,Low
10994,0.83,0.52,5,217,3,0,0,0,Research and Development,Low
10995,0.83,0.91,3,155,3,0,0,0,Research and Development,Low
10996,0.19,0.83,5,280,4,0,0,0,Research and Development,Low
10997,0.8,0.81,5,248,2,1,0,0,Research and Development,Low
10998,0.49,0.67,2,190,8,0,0,0,Marketing,Medium
10999,0.92,0.99,3,176,8,0,0,0,Sales,Medium
11000,0.81,0.55,4,217,8,0,0,0,Accounting,Medium
11001,0.62,0.91,3,269,8,0,0,0,Support,Medium
11002,0.21,0.7,3,238,8,0,0,0,Technical,Medium
11003,0.95,0.74,5,243,6,0,0,0,Management,Medium
11004,0.51,0.8,4,198,6,0,0,0,Marketing,Medium
11005,0.52,0.89,3,188,6,0,0,0,Marketing,Medium
11006,0.64,0.56,3,257,6,0,0,0,Marketing,Medium
11007,0.62,0.79,4,268,6,0,0,0,Sales,Medium
11008,0.73,0.88,5,233,4,1,0,0,Sales,Medium
11009,0.32,0.86,4,214,5,0,0,0,Sales,Medium
11010,0.78,0.96,2,285,3,0,0,0,Sales,High
11011,0.65,0.91,4,224,2,1,0,0,Sales,Low
11012,0.56,0.92,4,224,3,0,0,0,Sales,Medium
11013,0.96,0.89,3,142,4,0,0,0,Sales,Medium
11014,0.79,0.82,4,220,3,0,0,0,Sales,Medium
11015,0.66,0.58,4,244,3,0,0,0,Sales,Medium
11016,0.67,0.68,4,171,3,0,0,0,Sales,Low
11017,0.86,0.82,4,274,2,1,0,0,Sales,Low
11018,0.57,0.72,4,214,2,1,0,0,Sales,Low
11019,0.86,0.87,5,171,2,0,0,0,Sales,Low
11020,0.52,0.59,5,150,2,0,0,0,Sales,Low
11021,0.73,0.61,4,260,2,1,0,0,Sales,Low
11022,0.78,0.63,5,259,3,0,0,0,Sales,Low
11023,0.95,0.63,3,153,2,0,0,0,Sales,Low
11024,0.75,0.61,3,263,3,0,0,0,Sales,Low
11025,0.83,0.52,2,149,2,1,0,0,Sales,Low
11026,0.48,1.0,4,261,3,0,0,0,Accounting,Low
11027,0.3,0.58,2,189,4,1,0,0,Accounting,Low
11028,0.72,0.85,5,237,4,0,0,0,Accounting,Low
11029,0.61,0.52,3,224,3,0,0,0,Human Resources,Low
11030,0.31,0.87,6,240,3,1,0,0,Human Resources,Low
11031,0.62,0.81,3,245,2,1,0,0,Human Resources,Low
11032,0.48,0.49,3,268,3,0,0,0,Human Resources,Low
11033,0.97,0.89,4,208,2,1,0,0,Technical,Low
11034,0.61,0.83,4,153,2,0,0,0,Technical,Low
11035,0.93,0.99,3,169,3,0,0,0,Technical,Low
11036,0.89,0.39,5,218,2,0,0,0,Technical,Low
11037,0.95,0.9,3,155,3,0,0,0,Technical,Medium
11038,0.36,0.44,5,155,3,0,0,0,Technical,Medium
11039,0.29,0.39,6,105,6,0,0,0,Technical,Medium
11040,0.65,0.83,4,251,2,0,0,0,Technical,Medium
11041,0.72,0.54,4,219,2,0,0,0,Technical,Medium
11042,0.51,0.56,4,198,2,1,0,0,Technical,Medium
11043,0.54,0.53,4,158,2,0,0,0,Technical,Medium
11044,0.66,0.58,3,157,2,0,0,0,Support,Medium
11045,0.59,0.54,4,178,2,0,0,0,Support,Medium
11046,0.45,0.48,3,145,2,0,0,0,Support,Medium
11047,0.15,0.91,5,230,3,0,0,0,Support,Medium
11048,0.95,0.53,3,174,3,0,0,0,Support,Medium
11049,0.49,0.59,5,140,3,0,0,0,Support,High
11050,0.68,0.97,3,174,2,0,0,0,Support,Low
11051,0.7,0.76,4,173,2,0,0,0,Support,Medium
11052,0.9,0.73,2,203,4,0,0,0,Support,Medium
11053,0.94,0.95,5,170,3,0,0,0,Support,Medium
11054,0.8,0.86,3,203,3,0,0,0,Support,Medium
11055,0.59,0.53,5,169,3,0,0,0,Technical,Low
11056,0.43,0.96,3,109,6,0,0,0,Technical,Low
11057,0.7,0.54,5,263,3,0,0,0,Technical,Low
11058,0.51,0.62,4,185,3,0,0,0,Management,Low
11059,0.12,0.49,4,191,5,0,0,0,IT,Low
11060,0.14,0.56,5,259,4,1,0,0,IT,Low
11061,0.86,0.91,4,253,3,0,0,0,IT,Low
11062,0.97,0.5,3,216,3,0,0,0,IT,Low
11063,1.0,0.86,2,264,3,0,0,0,IT,Medium
11064,0.49,0.63,3,181,3,1,0,0,Product Management,Medium
11065,0.9,0.93,3,209,3,0,0,0,Product Management,Medium
11066,0.82,0.89,4,239,2,0,0,0,Product Management,Medium
11067,0.59,0.48,3,197,3,0,0,0,Product Management,Medium
11068,0.97,0.57,4,150,2,0,0,0,IT,Medium
11069,0.69,0.88,3,164,10,0,0,0,Management,Medium
11070,0.73,0.84,3,216,8,0,0,0,Management,Medium
11071,0.48,0.74,2,271,8,1,0,0,Management,Medium
11072,0.94,0.49,4,176,8,0,0,0,Management,Medium
11073,0.74,0.73,3,156,8,0,0,0,Management,Medium
11074,0.65,0.63,4,143,8,0,0,0,Management,Medium
11075,0.93,0.94,4,233,6,0,0,0,IT,Medium
11076,0.57,0.67,3,138,6,1,0,0,IT,Medium
11077,0.9,0.49,3,259,6,0,0,0,IT,Medium
11078,0.55,0.86,4,169,6,0,0,0,IT,Medium
11079,0.59,0.73,3,172,6,0,0,0,Product Management,Medium
11080,0.72,0.98,4,156,3,0,0,0,Product Management,Medium
11081,0.87,0.52,4,140,3,0,0,0,Product Management,Medium
11082,0.86,0.82,4,212,2,0,0,0,Product Management,Medium
11083,0.61,0.5,4,269,3,0,0,0,IT,Medium
11084,0.45,0.63,5,111,5,0,0,0,Management,Medium
11085,0.51,0.63,4,198,2,0,0,0,Management,Medium
11086,0.87,0.92,4,263,3,0,0,0,Management,Medium
11087,0.29,0.38,5,191,5,0,0,0,Management,Medium
11088,0.57,0.64,3,188,3,0,0,0,Management,Medium
11089,0.69,0.83,4,252,3,0,0,0,Management,Medium
11090,0.61,0.9,2,142,3,0,0,0,Marketing,High
11091,0.96,0.85,4,247,3,0,0,0,Sales,High
11092,0.16,0.61,6,269,2,0,0,0,Accounting,High
11093,0.96,0.82,4,244,3,0,0,0,Support,High
11094,0.77,0.81,4,164,3,0,0,0,Technical,High
11095,0.85,0.87,6,232,5,0,0,0,Management,High
11096,0.37,0.49,3,177,3,0,0,0,Marketing,High
11097,0.68,0.65,3,173,3,1,0,0,Marketing,High
11098,0.87,0.6,5,165,2,1,0,0,Marketing,High
11099,0.95,0.8,3,225,2,0,0,0,Sales,High
11100,0.84,0.63,3,121,3,1,0,0,Sales,Low
11101,0.44,0.51,2,219,4,0,0,0,Sales,Low
11102,0.94,0.73,4,204,2,0,0,0,Sales,Low
11103,0.85,0.94,5,235,4,0,0,0,Sales,Low
11104,0.75,0.51,2,215,2,1,0,0,Sales,Low
11105,0.76,0.67,5,243,3,0,0,0,Sales,Low
11106,0.13,0.97,4,162,6,0,0,0,Sales,Low
11107,0.6,0.79,4,262,3,0,0,0,Sales,Low
11108,0.45,0.55,4,206,2,0,0,0,Sales,Low
11109,0.49,1.0,2,125,4,1,0,0,Sales,Low
11110,0.19,0.36,3,167,5,0,0,0,Sales,Low
11111,0.68,0.89,5,218,5,0,0,0,Sales,Low
11112,0.53,0.91,5,181,3,0,0,0,Sales,Low
11113,1.0,0.77,5,269,3,0,0,0,Sales,Low
11114,0.99,0.86,3,167,2,0,0,0,Sales,Low
11115,0.29,0.75,6,271,10,0,0,0,Sales,Medium
11116,0.54,0.83,4,201,8,1,0,0,Sales,Medium
11117,0.25,0.9,6,229,8,0,0,0,Sales,Medium
11118,0.71,0.76,4,148,8,0,0,0,Accounting,Medium
11119,0.96,0.84,3,147,8,0,0,0,Accounting,Medium
11120,0.8,0.9,4,211,8,0,0,0,Accounting,Medium
11121,0.82,0.87,5,145,6,0,0,0,Human Resources,Medium
11122,0.19,0.97,6,269,6,0,0,0,Human Resources,Medium
11123,0.43,0.74,4,129,6,0,0,0,Human Resources,Medium
11124,0.62,0.84,3,270,6,0,0,0,Human Resources,Medium
11125,0.75,0.85,3,250,6,0,0,0,Technical,Medium
11126,0.56,0.48,5,192,2,1,0,0,Technical,Medium
11127,0.88,0.91,4,233,4,0,0,0,Technical,High
11128,0.63,0.57,4,192,3,0,0,0,Technical,High
11129,0.75,0.93,3,247,2,0,0,0,Technical,High
11130,0.74,1.0,4,192,4,0,0,0,Technical,High
11131,0.55,0.68,3,178,3,1,0,0,Technical,High
11132,0.87,0.55,4,197,3,0,0,0,Technical,High
11133,0.13,0.9,5,264,6,0,0,0,Technical,High
11134,0.33,0.64,2,274,3,1,0,0,Technical,High
11135,0.89,0.97,4,147,2,0,0,0,Technical,Low
11136,0.56,0.94,3,154,3,1,0,0,Support,Low
11137,0.95,0.61,3,224,2,1,0,0,Support,Low
11138,0.57,0.59,4,250,2,0,0,0,Support,Low
11139,0.72,0.53,3,179,3,0,0,0,Support,Low
11140,0.28,0.44,4,170,2,0,0,0,Support,Low
11141,0.54,0.61,4,118,5,0,0,0,Support,Low
11142,0.54,0.95,4,256,3,0,0,0,Support,Low
11143,0.99,0.8,3,209,2,0,0,0,Support,Medium
11144,0.37,0.69,2,146,3,0,0,0,Support,Medium
11145,0.77,0.87,3,275,4,1,0,0,Support,Medium
11146,0.7,0.88,4,180,2,0,0,0,Support,Medium
11147,0.8,0.74,3,228,3,0,0,0,Technical,Medium
11148,0.52,0.63,3,204,3,0,0,0,Technical,Medium
11149,0.69,0.55,3,172,2,0,0,0,Technical,Medium
11150,0.6,0.62,5,274,3,0,0,0,Management,Medium
11151,0.74,0.64,3,136,2,0,0,0,IT,Medium
11152,0.69,0.82,4,252,3,1,0,0,IT,Medium
11153,0.78,0.89,4,137,3,0,0,0,IT,Medium
11154,0.77,0.75,4,191,3,0,0,0,IT,Medium
11155,0.91,0.68,4,132,4,0,0,0,IT,Medium
11156,0.54,0.68,6,249,5,0,0,0,Product Management,Medium
11157,0.48,0.77,6,274,6,0,0,0,Product Management,Medium
11158,0.55,0.96,3,194,3,0,0,0,Product Management,Medium
11159,0.17,0.36,6,191,2,0,0,0,Product Management,Medium
11160,0.77,0.83,5,216,4,0,0,0,IT,Medium
11161,0.93,0.98,3,241,3,0,0,0,IT,Medium
11162,0.65,0.91,4,243,5,1,0,0,IT,Medium
11163,0.67,0.52,4,207,3,0,0,0,IT,Medium
11164,0.95,0.88,3,199,3,0,0,0,IT,Medium
11165,0.61,0.97,6,286,4,0,0,0,Product Management,Medium
11166,0.57,0.39,4,132,3,0,0,0,Product Management,High
11167,0.65,1.0,4,229,4,0,0,0,Product Management,Low
11168,0.85,0.81,4,260,3,0,0,0,Product Management,Medium
11169,0.61,0.96,3,214,2,0,0,0,IT,Medium
11170,0.65,0.9,6,217,4,1,0,1,Research and Development,Medium
11171,0.92,0.93,4,225,2,0,0,1,Research and Development,Medium
11172,0.37,0.41,2,113,3,0,0,1,Research and Development,Medium
11173,0.48,0.77,5,250,2,0,0,1,Research and Development,Medium
11174,0.82,0.91,5,271,2,0,0,1,Research and Development,Medium
11175,0.84,0.75,4,135,3,0,0,1,Research and Development,Medium
11176,0.57,0.46,2,100,6,1,0,1,Marketing,Medium
11177,0.8,0.75,4,224,3,0,0,1,Sales,Medium
11178,0.49,0.91,4,134,4,0,0,0,Accounting,Low
11179,0.79,0.82,5,158,2,0,0,0,Support,Low
11180,0.48,0.67,3,183,2,0,0,0,Technical,Low
11181,0.28,0.89,4,97,6,0,0,0,Management,Low
11182,0.47,0.56,4,226,3,0,0,0,Marketing,Low
11183,0.91,0.6,4,235,4,1,0,0,Marketing,Low
11184,0.75,0.6,4,186,10,1,0,0,Marketing,Low
11185,0.61,0.89,3,242,10,0,0,0,Sales,High
11186,0.47,0.79,3,284,10,0,0,0,Sales,Low
11187,0.22,0.7,2,274,10,0,0,0,Sales,High
11188,0.5,0.48,4,130,10,0,0,0,Sales,High
11189,0.56,0.87,3,146,10,0,0,0,Sales,Low
11190,0.84,0.85,4,207,10,0,0,0,Sales,Low
11191,0.69,0.72,4,210,2,1,0,0,Sales,High
11192,0.53,0.64,3,143,2,0,0,0,Sales,Low
11193,0.17,0.57,4,116,3,0,0,0,Sales,Medium
11194,0.48,0.71,2,162,3,1,0,0,Sales,High
11195,0.94,0.51,3,242,3,0,0,0,Sales,Medium
11196,0.77,0.89,4,153,7,0,0,0,Sales,Medium
11197,1.0,0.72,5,194,7,1,0,0,Sales,Medium
11198,0.49,0.65,4,233,7,0,0,0,Sales,Medium
11199,0.93,0.73,4,283,7,0,0,0,Sales,High
11200,0.38,0.43,3,188,7,0,0,0,Sales,Medium
11201,0.6,0.54,4,182,6,0,0,0,Sales,Medium
11202,0.5,0.82,2,286,6,0,0,0,Sales,Medium
11203,0.97,0.55,5,212,6,0,0,0,Sales,High
11204,0.93,0.95,5,176,6,0,0,1,Accounting,Medium
11205,0.5,1.0,5,264,8,0,0,1,Accounting,High
11206,0.52,0.84,3,261,8,0,0,1,Accounting,Low
11207,0.5,0.71,4,163,8,0,0,1,Human Resources,Medium
11208,0.55,0.4,3,139,8,0,0,1,Human Resources,Medium
11209,0.95,0.84,3,261,8,1,0,1,Human Resources,Medium
11210,0.48,0.42,2,275,6,1,0,1,Human Resources,Medium
11211,0.51,0.39,5,132,6,1,0,1,Technical,Low
11212,0.96,0.48,3,202,6,0,0,0,Technical,Low
11213,0.97,0.84,4,177,6,0,0,0,Technical,Low
11214,0.97,0.66,5,234,6,0,0,0,Technical,Low
11215,0.71,0.54,4,188,6,0,0,0,Technical,Low
11216,0.82,0.49,5,203,6,0,0,0,Technical,Low
11217,0.57,1.0,4,227,10,0,0,0,Technical,Low
11218,0.48,0.93,3,150,10,0,0,0,Technical,Low
11219,0.71,0.64,3,267,3,0,0,0,Technical,Low
11220,0.63,0.61,5,186,10,0,0,0,Technical,Low
11221,0.99,0.84,4,142,10,0,0,0,Technical,High
11222,0.79,0.83,3,126,10,1,0,0,Support,Low
11223,0.65,0.85,4,201,10,0,0,0,Support,Low
11224,0.7,0.85,4,142,2,0,0,0,Support,Low
11225,0.99,0.94,4,167,4,0,0,0,Support,Low
11226,0.65,0.62,4,258,2,0,0,0,Support,High
11227,0.92,0.85,3,207,2,0,0,0,Support,Low
11228,0.24,0.5,4,282,4,1,0,0,Support,Low
11229,0.39,0.89,3,188,5,0,0,0,Support,Low
11230,0.82,0.85,3,214,2,0,0,0,Support,High
11231,0.78,0.89,4,272,2,0,0,0,Support,Low
11232,0.62,0.79,3,259,3,0,0,0,Support,Medium
11233,0.6,0.61,5,191,2,1,0,0,Technical,High
11234,0.49,0.57,3,192,3,0,0,0,Technical,Medium
11235,0.82,0.82,3,164,3,0,0,0,Technical,High
11236,0.48,0.81,4,149,2,0,0,0,Management,Medium
11237,0.69,0.56,4,149,3,0,0,0,IT,Medium
11238,0.4,0.89,2,165,3,0,0,0,IT,Medium
11239,0.72,0.8,3,222,3,0,0,0,IT,Medium
11240,0.75,0.84,5,222,3,1,0,0,IT,Medium
11241,0.5,0.77,3,265,3,0,0,0,IT,Medium
11242,0.78,0.5,5,247,4,0,0,0,Product Management,Medium
11243,0.76,0.45,4,147,2,0,0,0,Product Management,Medium
11244,0.94,0.52,3,273,3,0,0,0,Product Management,High
11245,0.24,0.94,6,144,4,0,0,0,Product Management,Low
11246,0.99,0.66,3,181,2,0,0,0,IT,Medium
11247,0.67,0.64,3,198,2,1,0,0,Management,Medium
11248,0.76,0.57,5,255,4,0,0,0,Management,Medium
11249,0.76,0.77,4,169,10,0,0,0,Management,Medium
11250,0.55,0.64,4,201,10,1,0,0,Management,Medium
11251,0.74,0.6,4,274,10,1,0,0,Management,Medium
11252,0.81,0.85,4,134,10,1,0,0,Management,Medium
11253,0.98,0.67,3,190,10,0,0,0,IT,Medium
11254,0.98,0.98,4,170,10,0,0,0,IT,Medium
11255,0.58,0.91,3,154,10,0,0,0,Product Management,High
11256,0.18,0.75,3,142,2,0,0,0,Product Management,Low
11257,0.57,0.67,5,235,2,0,0,0,Product Management,Low
11258,0.7,0.62,3,110,3,0,0,0,Product Management,Low
11259,0.49,0.77,3,211,3,0,0,0,IT,High
11260,0.7,0.56,4,214,3,0,0,1,Management,Medium
11261,0.16,0.93,5,210,7,0,0,1,Management,Medium
11262,0.58,0.59,3,207,7,0,0,1,Management,Medium
11263,0.66,0.57,4,161,7,0,0,1,Management,Medium
11264,0.51,0.55,2,102,7,0,0,1,Management,Medium
11265,0.48,0.84,4,186,7,0,0,1,Management,Medium
11266,0.56,0.71,3,211,6,0,0,1,Marketing,Low
11267,0.81,0.62,3,240,6,0,0,1,Sales,Low
11268,0.57,0.7,4,237,6,0,0,0,Accounting,Low
11269,0.66,0.53,3,164,6,0,0,0,Support,Low
11270,0.22,0.91,6,222,8,0,0,0,Technical,Low
11271,0.96,0.71,3,205,8,1,0,0,Management,Medium
11272,0.87,0.88,4,140,8,0,0,0,Marketing,Medium
11273,0.61,0.42,2,103,8,0,0,0,Marketing,Medium
11274,0.66,0.85,3,178,8,1,0,0,Marketing,Medium
11275,0.9,0.51,4,137,6,0,0,0,Sales,Medium
11276,0.64,0.67,3,143,6,0,0,0,Sales,Medium
11277,0.76,0.82,4,170,6,0,0,0,Sales,Medium
11278,0.97,0.41,5,135,6,0,0,0,Sales,Medium
11279,0.69,0.76,3,174,6,0,0,0,Sales,Medium
11280,0.98,0.55,3,166,6,1,0,0,Sales,Medium
11281,0.18,0.61,5,174,6,0,0,0,Sales,Medium
11282,0.62,0.91,3,251,10,0,0,0,Sales,Medium
11283,0.29,0.37,6,187,10,1,0,0,Sales,High
11284,0.87,0.48,5,170,3,0,0,0,Sales,Low
11285,0.91,0.64,3,241,10,0,0,0,Sales,Medium
11286,0.53,0.79,3,221,10,1,0,0,Sales,Medium
11287,0.69,0.73,4,257,10,1,0,0,Sales,Medium
11288,0.14,0.58,4,275,10,0,0,0,Sales,Medium
11289,0.7,0.77,4,245,2,0,0,0,Sales,Low
11290,0.77,0.75,6,246,6,0,0,0,Sales,Low
11291,0.77,0.76,6,263,6,0,0,0,Sales,Low
11292,0.76,0.99,3,133,4,0,0,0,Sales,Low
11293,0.66,0.49,4,157,3,0,0,0,Sales,Low
11294,0.5,0.95,3,198,4,0,0,0,Accounting,Low
11295,0.57,0.9,5,145,3,0,0,0,Accounting,Low
11296,0.97,0.62,6,118,2,0,0,0,Accounting,Low
11297,0.26,0.99,5,184,5,0,0,0,Human Resources,Low
11298,0.72,0.62,3,243,2,1,0,0,Human Resources,Low
11299,0.83,0.93,3,247,2,0,0,0,Human Resources,Low
11300,0.55,0.4,3,158,3,0,0,0,Human Resources,Low
11301,0.77,0.74,5,243,2,0,0,0,Technical,Low
11302,0.24,0.63,4,203,5,0,0,0,Technical,Low
11303,0.8,0.96,3,161,3,0,0,0,Technical,Low
11304,0.5,0.59,4,214,3,1,0,0,Technical,Low
11305,0.66,0.59,4,179,3,0,0,0,Technical,Low
11306,0.66,0.77,4,188,2,0,0,0,Technical,Low
11307,0.66,0.81,3,174,3,0,0,0,Technical,Low
11308,0.96,0.83,3,177,4,0,0,0,Technical,Low
11309,0.75,0.94,5,194,4,0,0,0,Technical,Low
11310,0.78,0.77,3,244,2,0,0,0,Technical,Medium
11311,0.57,0.82,4,269,2,0,0,0,Technical,Medium
11312,0.78,0.68,2,159,3,1,0,0,Support,Medium
11313,0.57,0.88,4,140,2,0,0,0,Support,Medium
11314,0.84,0.56,5,224,2,0,0,0,Support,Medium
11315,0.23,0.94,5,242,4,0,0,0,Support,Medium
11316,0.53,0.37,3,180,3,0,0,0,Support,Medium
11317,0.82,0.71,3,150,3,0,0,0,Support,Medium
11318,0.59,0.64,5,269,3,0,0,0,Support,Medium
11319,0.5,0.52,2,178,2,0,0,0,Support,Medium
11320,1.0,0.74,2,187,3,0,0,0,Support,Medium
11321,0.94,0.61,3,140,2,0,0,0,Support,Medium
11322,0.86,0.61,4,193,2,0,0,0,Support,High
11323,0.73,0.49,4,243,2,0,0,0,Technical,Low
11324,0.49,0.94,3,144,3,1,0,0,Technical,Medium
11325,0.79,0.73,2,147,2,0,0,0,Technical,Medium
11326,0.83,0.5,6,165,3,0,0,0,Management,Medium
11327,0.85,0.67,3,176,2,0,0,0,IT,Medium
11328,0.65,0.37,3,170,6,0,0,0,IT,Low
11329,0.94,0.65,4,213,2,1,0,0,IT,Low
11330,0.76,0.81,4,242,2,0,0,0,IT,Low
11331,0.77,0.54,4,139,3,1,0,0,IT,Low
11332,0.77,0.91,4,239,3,1,0,0,Product Management,Low
11333,0.59,0.64,5,123,2,0,0,0,Product Management,Low
11334,0.69,0.9,3,185,4,0,0,0,Product Management,Low
11335,0.51,0.85,4,186,2,0,0,0,Product Management,Low
11336,0.8,0.67,3,178,3,0,0,0,IT,Low
11337,0.98,0.7,3,153,10,0,0,0,Management,High
11338,0.69,0.72,4,185,10,1,0,0,Management,High
11339,0.14,0.76,4,142,10,0,0,0,Management,High
11340,0.95,0.9,4,221,10,1,0,0,Management,High
11341,0.53,0.61,3,148,10,0,0,0,Management,High
11342,0.64,0.52,5,258,10,1,0,0,Management,High
11343,0.51,0.73,4,229,3,0,0,0,Sales,Low
11344,0.36,0.73,2,111,2,0,0,0,Sales,Low
11345,0.62,0.97,2,271,3,0,0,0,Sales,Low
11346,0.98,0.58,4,133,3,0,0,0,Sales,Low
11347,0.53,0.7,4,223,3,0,0,0,Sales,Low
11348,0.8,0.95,4,272,2,0,0,0,Sales,Low
11349,0.73,0.77,3,233,3,0,0,0,Sales,Medium
11350,0.82,0.8,3,162,3,0,0,0,Sales,Medium
11351,0.62,0.75,5,165,4,0,0,0,Sales,Medium
11352,0.87,0.48,5,242,3,0,0,0,Sales,Medium
11353,0.43,0.65,4,124,2,0,0,0,Sales,Medium
11354,0.57,0.6,2,163,3,0,0,0,Sales,Medium
11355,0.91,0.77,3,144,3,0,0,0,Sales,Medium
11356,0.75,0.59,5,149,4,0,0,0,Sales,Medium
11357,0.76,0.8,5,217,2,0,0,0,Sales,Medium
11358,0.85,0.49,4,139,2,0,0,0,Sales,Medium
11359,0.56,0.67,3,270,2,0,0,0,Sales,Medium
11360,0.86,0.84,3,177,3,0,0,0,Sales,Medium
11361,0.21,0.43,5,175,2,1,0,0,Sales,High
11362,0.94,0.59,3,151,2,0,0,0,Sales,Low
11363,0.98,0.74,3,185,3,0,0,0,Sales,Medium
11364,0.42,0.45,3,227,3,0,0,0,Sales,Medium
11365,0.98,0.89,4,218,2,0,0,0,Sales,Medium
11366,1.0,0.93,5,167,3,0,0,0,Sales,Medium
11367,0.95,0.52,3,183,2,1,0,0,Sales,Low
11368,0.95,0.5,4,259,3,0,0,0,Sales,Low
11369,0.68,0.53,3,138,2,1,0,0,Sales,Low
11370,0.64,0.38,5,122,4,0,0,0,Sales,Low
11371,0.24,0.62,6,225,6,0,0,0,Sales,Low
11372,0.37,0.72,3,121,2,0,0,0,Sales,Low
11373,0.67,0.4,4,274,3,0,0,0,Sales,Low
11374,0.86,0.89,4,153,4,0,0,0,Sales,Low
11375,0.43,0.38,3,119,2,0,0,0,Sales,Low
11376,0.67,0.67,4,141,2,1,0,0,Sales,Low
11377,0.92,0.6,4,161,3,0,0,0,IT,Low
11378,0.43,0.46,2,186,2,0,0,0,Product Management,Low
11379,0.52,0.8,3,252,4,0,0,0,Product Management,Low
11380,0.16,0.42,3,182,3,1,0,0,Product Management,Low
11381,0.49,0.6,4,264,2,1,0,0,Product Management,Low
11382,0.37,0.63,4,167,3,0,0,0,IT,Low
11383,0.98,0.68,5,171,3,0,0,0,Management,High
11384,0.33,0.97,5,130,4,0,0,0,Management,High
11385,0.14,0.79,5,271,4,0,0,0,Management,High
11386,0.54,0.79,5,249,3,1,0,0,Management,High
11387,0.63,0.48,4,180,4,0,0,0,Management,High
11388,0.55,0.69,4,220,3,1,0,0,Management,High
11389,0.84,0.53,3,210,4,1,0,0,Marketing,Medium
11390,0.51,0.97,4,258,2,0,0,0,Sales,Medium
11391,0.15,0.75,3,150,4,0,0,1,Accounting,Medium
11392,0.97,0.79,5,259,3,0,0,1,Support,Medium
11393,0.67,0.69,3,231,3,0,0,1,Technical,Medium
11394,0.48,0.67,4,220,3,0,0,1,Management,Medium
11395,0.69,0.58,4,149,3,0,0,1,Marketing,Medium
11396,0.6,0.62,3,238,4,0,0,1,Marketing,Medium
11397,0.82,0.71,2,209,5,0,0,1,Marketing,Medium
11398,0.86,0.95,4,149,3,0,0,1,Sales,Medium
11399,0.69,0.59,4,264,3,0,0,0,Sales,Medium
11400,0.87,0.87,5,207,2,0,0,0,Sales,High
11401,0.17,0.78,3,239,6,0,0,0,Sales,Low
11402,0.94,0.51,6,239,5,0,0,0,Sales,Medium
11403,0.5,1.0,4,258,3,0,0,0,Sales,Medium
